URL,Name,Description,Website,Capability,Countries
https://partner.visa.com/site/partner-directory/iba-group.html,IBA Group,The developer of proprietary products and solutions; system integrator. Partner for leading global IT service providers.,https://ibagroupit.com/,Back Office,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Palau, Papua New Guinea, Philippines, Pitcairn Islands, Samoa, Singapore, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Palau, Papua New Guinea, Philippines, Pitcairn Islands, Samoa, Singapore, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Russian Federation, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/hyperverge.html,Hyperverge,Fintech Partner Connect,https://hyperverge.co/,Value Added Services,"India, Indonesia, Malaysia, Philippines, Singapore, Thailand, Vietnam"
https://partner.visa.com/site/partner-directory/idemia.html,Idemia,IDEMIA and Visa work in partnership to support issuers who provide financial products and solutions to their consumers. This partnership has resulted in the launching of innovative services into the market to support consumers with the ability to pay.,https://www.idemia.com/,Value Added Services,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, United States of America"
https://partner.visa.com/site/partner-directory/hylobiz.html,Hylobiz,"Hylobiz is a B2B connected banking platform for B2B businesses. It’s a single platform / mobile app that supports automated collections, payouts and reconciliation, invoice reminders, an integrated payment gateway, embedded financial services linked to business card, e-invoicing, pre-integrated with ERPs, merchant API capabilities, and more. Jointly work with Visa as a B2B solution to digitize receivables and payables for financial institutions and corporate.",https://www.hylo.biz,Value Added Services,"India, Bahrain, Kuwait, Oman, Qatar, Saudi Arabia, United Arab Emirates"
https://partner.visa.com/site/partner-directory/internadeks.html,Internadeks Group LTD,Visa Ready,https://www.nadeksgroup.com,Tap to Phone,"Kazakhstan, Kyrgyzstan, Turkmenistan, Uzbekistan, Cyprus"
https://partner.visa.com/site/partner-directory/ingenico.html,Ingenico,"As a global leader in seamless payments, we provide merchants with smart, trusted and secure solutions to empower commerce across all channels and enable simplification of payments and deliver customer promises. We are the trusted and proactive world-class partner for financial institutions and retailers, from small merchants to the world’s best-known global brands. We have a global footprint with more than 8,000 employees, 90 nationalities and a commercial presence in 170 countries. Our international community of payment experts anticipates the evolutions of commerce and consumer lifestyles to provide our clients with leading-edge complete solutions wherever they are needed.",https://www.ingenico.com/en,Terminal,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Christmas Island, Cook Islands, Fiji, French Polynesia, Guam, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Palau, Philippines, Samoa, Singapore, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Cote D'Ivoire, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Qatar, Rwanda, Saint Helena, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, Swaziland, Tajikistan, Togo, Tunisia, Uganda, Ukraine, United Arab Emirates, Uzbekistan, Yemen, Zambia, Zimbabwe, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Hungary, Iceland, Israel, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Sweden, Turkey, United Kingdom, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Christmas Island, Cook Islands, Fiji, French Polynesia, Guam, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Palau, Philippines, Samoa, Singapore, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, Vanuatu, Vietnam, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Cote D'Ivoire, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Qatar, Rwanda, Saint Helena, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, Swaziland, Tajikistan, Togo, Tunisia, Uganda, Ukraine, United Arab Emirates, Uzbekistan, Yemen, Zambia, Zimbabwe, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Hungary, Iceland, Israel, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Sweden, Turkey, United Kingdom, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America, United States of America, United States of America"
https://partner.visa.com/site/partner-directory/icard.html,iCard,"iCard is a fintech company that helps you save money and time for the things that matter. How? By making digital payments faster and as easier than ever. Our products and services are built with you in mind – to be there on your way to financial independence, so you can get more out of life.",https://icard.com/bg,Tap to Phone,"Austria, Belgium, Bulgaria, France, France, Metropolitan, Germany, Greece, Hungary, Italy, Netherlands, Romania, United Kingdom"
https://partner.visa.com/site/partner-directory/init-innovation.html,INIT Innovation in Traffic Systems SE,"INIT is the worldwide leading supplier of integrated planning, dispatching, telematics and ticketing systems for buses and rail. ",https://www.initse.com,Back Office,"New Zealand, Finland, Germany, United Kingdom, United States of America"
https://partner.visa.com/site/partner-directory/ikhokha.html,iKhokha,Visa Ready ,https://www.ikhokha.com,Tap to Phone,South Africa
https://partner.visa.com/site/partner-directory/kaleyra.html,Kaleyra,"Visa issuers and acquirers can leverage omnichannel business communications APIs to deliver real-time, contextual and intelligent value added services to its customers. Our offering is available as APIs with our professional services teams for deployment support.",https://kaleyra.com,Value Added Services,"Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Bermuda, Bolivia, Cayman Islands, Costa Rica, Dominica, Ecuador, El Salvador, French Guiana, Guatemala, Haiti, Honduras, Jamaica, Mexico, Nicaragua, Panama, Puerto Rico, Saint Martin, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Trinidad and Tobago, U.S. Virgin Islands, Venezuela"
https://partner.visa.com/site/partner-directory/juspay.html,Juspay,"Juspay offers an end-to-end tech platform to simplify payments for billions of people globally. Its tech stack spans across the 3 layers of payments - experience, integration and cloud infrastructure. It gives merchants & retailers a native, fast and seamless payment experience while unifying diverse, complex payment options (cards, wallets, BNPL, RTP, bank transfers, rewards etc) across multiple payment facilitators, processors, gateways, networks, and geographies. The solution helps merchants improve conversion rates and reduce payment processing & operational costs.",https://juspay.io/,"Token Service Provider (TSP), Token Requestor (TR)","India, American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Iraq, Jordan, Kenya, Kuwait, Lebanon, Lesotho, Oman, Pakistan, Qatar, Saudi Arabia, Turkmenistan, Ukraine, United Arab Emirates, Yemen, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Canada, Saint Pierre and Miquelon, United States of America"
https://partner.visa.com/site/partner-directory/jumio.html,Jumio,"Jumio partners with Visa to help organizations fight fraud and financial crime, onboard good customers faster and meet regulatory compliance including AML, KYC and GDPR.",https://www.jumio.com/,Value Added Services,"American Samoa, Australia, Bangladesh, Cambodia, Cocos [Keeling] Island, Cook Islands, Fiji, French Southern Territories, Hong Kong, India, Indonesia, Japan, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Micronesia, Mongolia, Myanmar, Palau, Philippines, Pitcairn Islands, Samoa, Singapore, Solomon Islands, Sri Lanka, Taiwan, Thailand, Vietnam, Wallis and Futuna, Russian Federation, Anguilla, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Ecuador, El Salvador, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Sint Maarten, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, United States of America"
https://partner.visa.com/site/partner-directory/kiple.html,Kiple,"Kiplepay is one of the key fintech players in the adoption of cashless, especially for the underserved segments. With its e-wallet, payment gateway and wallet-as-a-service (WAAS) capabilities, Kiplepay now powers the digitalisation and adoption of cashless across major universities and became the go-to WAAS provider powering businesses across cards and apps platforms.",https://kiple.com/,BIN Sponsors,Malaysia
https://partner.visa.com/site/partner-directory/kcbkenya.html,KCB Kenya,"Leveraging KCB’s banks technology and expertise, Fintechs and alternative financial service providers can deliver the next generation of third-party payment solutions that meet Visa’s security standards and functionalities.",https://ke.kcbgroup.com/,BIN Sponsors,Kenya
https://partner.visa.com/site/partner-directory/lithic.html,Lithic,"We offer debit, credit, and prepaid cards that support a wide range of use cases including bill pay, Buy Now Pay Later, neobanks, on-demand delivery, payouts, and rewards. Lithic’s APIs are composable and extensible so you can build unique card products and create extraordinary customer experiences.",https://lithic.com/,Program Manager,United States of America
https://partner.visa.com/site/partner-directory/magiccube.html,MagicCube,"Our founders were constantly searching for a better way to secure apps and devices while leading mobile payment and security teams at other Fortune 500 companies. Software-based encryption required constant patching for vulnerabilities. Hardware promised better protection but had serious limitations of its own. It seemed like the entire industry had settled for “good enough,” so we decided to build it ourselves. We called our solution “MagicCube,” the world’s only software TEE security platform for mobile and IoT devices.",https://magiccube.co/iaccept/,Tap to Phone,"American Samoa, Australia, Bangladesh, Bhutan, British Indian Ocean Territory, Brunei Darussalam, Cambodia, Canton and Enderbury Islands, Christmas Island, Cocos [Keeling] Island, Cook Islands, Fiji, French Polynesia, French Southern Territories, Guam, Heard Island and Mcdonald Islands, Hong Kong, India, Indonesia, Japan, Kiribati, Lao People's Dem. Rep., Macau, Mainland China, Malaysia, Maldives, Marshall Islands, Micronesia, Midway Islands, Mongolia, Myanmar, Nauru, Nepal, New Caledonia, New Zealand, Niue, Norfolk Island, Northern Mariana Islands, Pacific Islands Trust Territory, Palau, Papua New Guinea, People's Democratic Republic of Yemen, Philippines, Pitcairn Islands, Saint Barthelemy, Samoa, Serbia and Montenegro, Singapore, Solomon Islands, South Korea, Sri Lanka, Taiwan, Thailand, Timor-Leste, Tokelau, Tonga, Tuvalu, U.S. Minor Outlying Island, U.S. Miscellaneous Pacific Islands, Vanuatu, Vietnam, Wake Island, Wallis and Futuna, Afghanistan, Albania, Algeria, Angola, Armenia, Azerbaijan, Bahrain, Belarus, Benin, Bosnia and Herzegovina, Botswana, Bouvet Island, Burkina Faso, Burundi, Cameroon, Cape Verde, Central African Republic, Chad, Comoros, Congo, Cote D'Ivoire, Democratic Republic Congo, Djibouti, Egypt, Equatorial Guinea, Eritrea, Ethiopia, Gabon, Gambia, Georgia, Ghana, Guinea, Guinea-Bissau, Iraq, Jordan, Kazakhstan, Kenya, Kosovo, Kuwait, Kyrgyzstan, Lebanon, Lesotho, Liberia, Libyan Arab Jamahiriya, Macedonia, Madagascar, Malawi, Mali, Mauritania, Mauritius, Mayotte, Moldova, Republic of, Montenegro, Morocco, Mozambique, Namibia, Niger, Nigeria, Oman, Pakistan, Qatar, Republic of Serbia, Rwanda, Réunion, Saint Helena, Sao Tome and Principe, Saudi Arabia, Senegal, Seychelles, Sierra Leone, Somalia, South Africa, South Sudan, State of Palestine, Sudan, Swaziland, Tajikistan, Togo, Tunisia, Turkmenistan, Uganda, Ukraine, United Arab Emirates, United Rep. of Tanzania, Uzbekistan, Western Sahara, Yemen, Zambia, Zimbabwe, Aland, Andorra, Austria, Belgium, Bulgaria, Croatia, Cyprus, Czech Republic, Denmark, Estonia, Faroe Islands, Finland, France, France, Metropolitan, Germany, Gibraltar, Greece, Greenland, Guernsey, Hungary, Iceland, Isle of Man, Israel, Italy, Jersey, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Monaco, Netherlands, Norway, Poland, Portugal, Republic of Ireland, Romania, San Marino, Slovakia, Slovenia, Spain, Svalbard and Jan Mayen, Sweden, Switzerland, Turkey, United Kingdom, Vatican City State, Anguilla, Antarctica, Antigua & Barbuda, Argentina, Aruba, Bahamas, Barbados, Belize, Bermuda, Bolivia, Brazil, British Virgin Islands, Carribean Netherlands, Cayman Islands, Chile, Colombia, Costa Rica, Curacao, Dominica, Dronning Maud Land, Ecuador, El Salvador, Falkland Islands, French Guiana, Grenada, Guadeloupe, Guatemala, Guyana, Haiti, Honduras, Jamaica, Martinique, Mexico, Montserrat, Nicaragua, Panama, Paraguay, Peru, Puerto Rico, Republica Dominicana, Saint Martin, Sint Maarten, South Georgia and the South Sandwich Islands, St. Kitts-Nevis, St. Lucia, St. Vincent & Grenadines, Suriname, Trinidad and Tobago, Turks & Caicos Islands, U.S. Virgin Islands, Uruguay, Venezuela, Canada, United States of America"
