ID,URL,TRUE_DOMAIN,RESPONSIVE,HEADER,NAV,LINK_IN,LINK_OUT,EMAIL,SOCIAL,H1,H2,H3,H4,H5,H6,Status
0011K00002b1NUv,http://faceclinik.com.au,,,,,,,,,,,,,,,
0011K00002b1NUw,http://theskincoaches.com,True,True,29,4,118,0,0,6,2,21,6,0,0,2,Real
0011K00002b1NUr,http://lazererazer.com/,True,True,4,1,22,0,0,2,0,2,2,0,0,0,Real
0011K00002b1NU0,http://brobar.com.au,True,True,9,1,40,0,0,4,1,1,7,0,0,1,Real
0011K00002b1NU6,http://facemediskin.com.au,True,True,10,2,873,0,0,2,2,5,3,0,0,2,Real
0011K00002b1NSv,https://www.samaraaesthetics.com.au/,True,True,18,3,53,0,2,2,0,8,10,0,0,0,Real
0011K00002b1NSy,https://beautifulconcepts.com.au/,True,True,34,4,64,0,0,5,1,6,6,15,6,1,Real
0011K00002b1NSz,https://www.oliveandjuly.com.au/,True,True,2,1,26,0,0,1,0,2,0,0,0,0,Real
0011K00002b1NT1,https://www.skinrejuvenate.com.au/,True,True,9,4,93,0,1,4,0,0,4,5,0,0,Real
0011K00002b1NT2,https://www.rejuvenationspecialists.com.au/,True,True,6,1,161,0,0,36,1,1,1,2,1,1,Real
0011K00002b1NT3,https://argera.com.au/,True,True,1,0,0,0,0,0,1,0,0,0,0,1,Filler Page
0011K00002b1NT4,https://mollylash.com.au/,True,True,16,0,99,0,2,4,4,6,1,1,4,4,Real
0011K00002aNBVn,https://bonsaiaesthetics.com.au/,True,True,28,2,58,0,4,10,1,7,1,6,10,1,Real
0011K00002aNBVf,https://www.themanorclinic.com.au/,True,True,4,4,70,0,0,10,0,2,0,2,0,0,Real
0011K00002aNBVh,https://www.everybody.clinic/,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002ZNZMU,http://www.crownclinic.com.au/,True,True,22,0,85,0,0,0,1,8,4,9,0,1,Real
0011K00002ZNZMa,http://www.thinkagainlaserclinic.com.au/,True,True,31,1,93,0,2,13,1,10,9,11,0,1,Real
0011K00002ZNZMc,http://www.cosmedica.com.au/,False,True,9,2,71,0,0,0,0,1,8,0,0,0,Filler Page
0011K00002ZNGyN,https://skinphoria.com.au/,True,True,10,1,45,0,0,4,1,6,0,3,0,1,Real
0011K00002ZNGyH,https://luxelips.com.au/,True,True,42,8,118,0,0,10,3,27,9,3,0,3,Real
0011K00002ZNGyI,https://www.mdbrows.com.au/,True,True,17,1,87,0,0,26,2,7,8,0,0,2,Real
0011K00002ZN9F2,https://skinclubaustralia.com.au/,True,True,39,8,234,0,0,15,0,9,18,11,1,0,Real
0011K00002ZN9Ef,https://www.suedeclinic.com.au/,True,True,2,1,11,0,0,2,1,1,0,0,0,1,Real
0011K00002ZN9EC,https://www.myskinclinics.com/,True,True,38,2,282,0,0,3,6,0,3,17,12,6,Real
0011K00002ZN9DW,https://www.ecclinic.com.au/,True,True,14,1,96,0,1,5,1,0,0,10,3,1,Real
0011K00002ZM7Ym,http://www.starcosmeticmedicine.com.au/,False,True,15,1,44,0,0,3,1,8,6,0,0,1,Filler Page
0011K00002ZKpJP,https://drtheva.com.au,True,True,20,2,51,0,0,2,1,9,0,4,6,1,Real
0011K00002YM0aW,https://agereduxion.com.au/,True,True,9,2,16,0,0,1,6,2,1,0,0,6,Real
0011K00002WFMPI,https://laserall.com.au/,True,True,1,1,55,0,1,2,1,0,0,0,0,1,Real
0011K00002VLJuB,https://peche.com.au/,True,True,13,1,88,0,0,14,1,6,6,0,0,1,Real
0011K00002VKyVt,https://www.thehomanbrand.com/,True,True,0,1,16,0,0,2,0,0,0,0,0,0,Real
0011K00002VKyH3,https://bobbiecharles.com.au/,True,True,12,1,83,0,0,12,2,5,5,0,0,2,Real
0011K00002VKyFb,https://zionbeauty.com.au/,True,True,23,1,41,0,0,3,0,11,5,5,2,0,Real
0011K00002VKyCh,https://www.youngoneclinic.com.au/,True,True,11,2,41,0,0,3,1,6,4,0,0,1,Real
0011K00002VKpuH,https://divinebrows.com.au/,True,True,28,1,28,0,0,3,1,6,6,3,12,1,Real
0011K00002VKpu7,https://trueskinclinic.com.au/,True,True,14,3,101,0,1,0,0,6,2,6,0,0,Real
0011K00002VKpu2,https://www.facefigurati.com/,True,True,34,3,608,0,2,394,1,13,20,0,0,1,Real
0011K00002VKpts,http://leuraclinic.com.au/,True,True,1,0,18,0,0,1,1,0,0,0,0,1,Real
0011K00002VKptO,https://www.draaronaesthetics.com.au/,False,True,30,11,416,0,0,12,1,11,9,9,0,1,Filler Page
0011K00002VKpsu,https://feelingsmooth.com.au/,True,True,21,2,113,0,0,1,1,3,11,1,5,1,Real
0011K00002VKpqo,https://www.mybodyvibes.com.au/,True,True,9,2,84,0,3,7,3,6,0,0,0,3,Real
0011K00002PG7Re,https://estclinic.com.au/,True,True,30,2,177,0,7,2,1,21,4,0,3,1,Real
0011K00002U4qGE,https://shiftcosmeticclinics.com.au/,True,True,39,3,153,0,0,4,1,6,22,10,0,1,Real
0011K00002U4pyC,https://www.bmscosmetictattoo.com/,True,True,15,2,50,0,0,2,1,4,0,6,1,1,Real
0011K00002U4peA,https://sydneycosmetictattoo.com/,True,True,17,2,50,0,3,6,1,11,1,4,0,1,Real
0011K00002U4pHa,https://skindivinity.com.au/,True,True,81,4,470,0,2,8,2,10,65,1,0,2,Real
0011K00002U4pGX,https://www.prolaser.com.au/,True,True,9,4,142,0,0,14,1,7,0,0,1,1,Real
0011K00002U4ozv,https://www.rejuvenateinjectables.com.au/,True,True,16,2,43,0,0,6,1,2,4,7,1,1,Real
0011K00002U4ozq,https://www.cosmeticsurgeryaustralia.com.au/,True,True,36,1,99,0,0,12,0,10,2,12,0,0,Real
0011K00002U4ozl,http://www.skinaidclinics.com.au/,True,True,12,2,52,0,2,3,1,3,8,0,0,1,Real
0011K00002U4ozW,https://aboutfacecosmetics.com.au/,True,True,17,2,53,0,1,15,6,4,4,0,0,6,Real
0011K00002U4oyx,https://www.actsc.com.au/,True,True,50,2,58,0,0,3,0,1,45,0,0,0,Real
0011K00002U4oxk,https://luxe-group.com.au/,True,True,68,1,318,0,0,0,5,30,0,33,0,5,Real
0011K00002U4oxa,https://www.rbcsyd.com/,True,True,7,1,14,0,1,2,0,4,1,0,1,0,Real
0011K00002U4oxV,https://www.lasersydney.com.au/,True,True,31,2,73,0,0,4,1,18,7,5,0,1,Real
0011K00002U4ovF,https://www.lasante.com.au/,True,True,16,2,197,0,1,2,1,5,3,0,7,1,Real
0011K00002U4orS,https://aspiretrainingclinics.com.au/,True,True,8,0,181,0,0,6,2,6,0,0,0,2,Real
0011K00002Sj8eq,https://skinclub.com.au/,True,True,41,8,317,0,1,8,1,1,22,16,1,1,Real
0011K00002Sj85Y,http://allureskincare.net.au/,True,True,0,0,1,0,0,0,0,0,0,0,0,0,Filler Page
0011K00002Si3O6,https://www.essencebeauty.com.au/,True,True,11,1,63,0,0,4,1,4,6,0,0,1,Real
0011K00002Shgsr,http://www.clinicalperfection.com.au/,,,,,,,,,,,,,,,
0011K00002ShgMq,http://www.beautyspotinternational.co.nz,True,True,20,5,24,0,1,3,9,6,5,0,0,9,Real
0011K00002RWQ2x,https://www.rivercitycosmeticclinic.com.au/,True,True,22,1,154,0,0,1,1,1,19,0,1,1,Real
0011K00002RWPpt,http://www.dcosmeticclinics.com.au,True,True,32,1,56,0,1,5,1,2,20,9,0,1,Real
0011K00002RUBIg,https://cosmeticimageclinics.com.au/,True,True,9,4,70,0,0,1,8,1,0,0,0,8,Real
0011K00002RUAsU,https://www.alphacosmedicclinic.com.au/,,,,,,,,,,,,,,,
0011K00002RUAs5,http://gippslandlaser.com.au,True,True,3,3,109,0,0,8,1,2,0,0,0,1,Real
0011K00002RU7Nb,https://chicskinandlaserclinics.com.au/,True,True,47,1,181,0,0,3,1,5,40,1,0,1,Real
0011K00002RThSi,https://www.skinbodyhealthclinic.com/,True,True,7,4,87,0,0,2,3,0,4,0,0,3,Real
0011K00002RTPHS,https://injexclinics.com/,True,True,53,4,277,0,0,0,1,9,28,11,4,1,Real
0011K00002PRBpd,http://www.cosmeticinjectablesaustralia.com.au,True,True,23,3,169,0,0,0,4,7,0,12,0,4,Real
0011K00002PRBok,http://www.thecosmeticlounge.com.au,True,True,12,2,87,0,0,13,0,2,4,6,0,0,Real
0011K00002PRBo1,http://www.miricos.com.au,True,True,7,0,56,0,2,2,0,7,0,0,0,0,Real
0011K00002PRBnw,http://www.ultimateaesthetics.com.au,True,True,34,2,160,0,0,6,0,19,1,14,0,0,Real
0011K00002PRBnS,http://www.sydneydermallounge.com,True,True,1,3,32,0,0,1,0,1,0,0,0,0,Real
0011K00002PRBnI,http://www.skinfairyclinic.com.au,False,True,11,5,69,0,0,9,1,4,0,0,6,1,Filler Page
0011K00002PRBnD,http://www.peachclinics.com.au,True,True,26,1,52,0,0,4,1,7,2,14,0,1,Real
0011K00002PRBn3,http://www.drmichelemcvie.com/,True,True,19,0,32,0,0,2,2,13,4,0,0,2,Real
0011K00002PRBmt,https://www.blackdiamondclinic.com.au/,,,,,,,,,,,,,,,
0011K00002PQc9q,http://regenerer.com.au,,,,,,,,,,,,,,,
0011K00002PQc9p,http://aaaskinsolutions.com.au,True,True,2,2,49,0,0,4,0,2,0,0,0,0,Real
0011K00002PQYaV,http://theloftbeauty.com.au/,True,True,3,1,52,0,2,3,2,0,0,0,1,2,Real
0011K00002PQYKa,http://www.cryoplus.com.au,True,True,8,5,47,0,0,4,1,4,1,2,0,1,Real
0011K00002PQYK6,http://thecosmetichub.com.au,True,True,9,1,69,0,3,0,0,4,1,1,1,0,Real
0011K00002PQYJr,http://www.aqualaseripl-ds.com.au,True,True,3,1,18,0,1,2,0,2,0,0,0,0,Real
0011K00002PQYJc,https://www.clinicalase.com.au/,True,True,8,0,232,0,0,5,1,3,4,0,0,1,Real
0011K00002PQWzO,https://skulptfaceandbody.com.au/,,,,,,,,,,,,,,,
0011K00002PQWp4,https://rubywaxx.co.nz/,True,True,16,1,47,0,2,4,2,12,1,1,0,2,Real
0011K00002PQWaY,https://www.miracleskintherapy.com.au/,True,True,13,4,55,0,1,8,1,6,4,2,0,1,Real
0011K00002PQVbT,https://www.ascendskinclinics.com/,True,True,17,5,62,0,0,2,0,10,3,4,0,0,Real
0011K00002PQVOo,https://www.exqisityou.com.au/,True,True,9,1,21,0,0,3,0,5,0,2,0,0,Real
0011K00002PQRez,https://www.smaestheticlab.com.au/,True,True,13,2,152,0,1,13,2,2,8,1,0,2,Real
0011K00002POyk8,https://www.cryo.com.au/,True,True,20,0,96,0,0,6,2,4,10,0,4,2,Real
0011K00002NyzTc,https://naturalradiance.com.au/,True,True,26,2,75,0,1,4,10,14,2,0,0,10,Real
0011K00002O8ci8,https://www.cocoskinclinic.com/,True,True,49,1,167,0,1,13,1,5,37,5,1,1,Real
0011K00002NF3kL,https://skinconfidenceclinic.com.au/,True,True,36,3,508,0,0,39,3,25,5,3,0,3,Real
0011K00002NEeYC,http://www.chrysalis.co.nz/,True,True,36,2,87,0,3,9,0,6,27,0,3,0,Real
0011K00002NEPmx,https://chantillymedispa.com/,True,True,1,0,1,0,0,0,0,1,0,0,0,0,Filler Page
0011K00002LV8cm,https://www.infusionclinic.com.au/,True,True,27,2,100,0,1,6,1,5,0,4,0,1,Real
0011K00002J2lAJ,http://thebeautybase.com.au/,True,True,29,5,358,0,0,73,0,17,11,1,0,0,Real
0011K00002J2l9M,http://www.timelessbeautytherapy.com.au/,True,True,10,2,34,0,1,3,3,1,0,0,4,3,Real
0011K00002J2l9V,https://reviveclinics.com.au/,,,,,,,,,,,,,,,
0011K00002J2l96,https://aboutfaceclinic.com.au/,True,True,9,2,50,0,0,5,0,2,2,0,2,0,Real
0011K00002J2gKL,https://m1-beauty.com.au/,True,True,15,0,169,0,0,6,1,9,0,5,0,1,Real
0011K00002J2daK,https://hifuskinclinics.com.au/,,,,,,,,,,,,,,,
0011K00002J2bGd,https://www.evaseaesthetics.com.au/,,,,,,,,,,,,,,,
0011K00002J2bGs,http://elitebodycontouring.com.au,True,True,88,2,456,0,0,12,0,34,3,16,5,0,Real
0011K00002J2YBz,https://www.melbourneclinicallaser.com.au/,True,True,2,1,156,0,0,6,1,1,0,0,0,1,Real
0011K00002J2Y7P,https://www.dripiv.com.au/,True,True,4,6,42,0,5,4,0,1,0,0,3,0,Real
0011K00002J2Y61,http://bramis.com.au,True,False,0,0,48,0,3,0,0,0,0,0,0,0,None-Responsive
0011K00002J2P4a,http://cqnutrition.com.au,True,True,32,1,95,0,0,2,1,22,0,0,0,1,Real
0011K00002J2P4Z,http://drumedcosmetics.com.au,True,True,21,8,96,0,4,4,1,20,0,0,0,1,Real
0011K00002JW4aC,https://architectsofskin.com,True,True,45,0,165,0,3,6,1,24,11,9,0,1,Real
0011K00002H6b6K,https://laserskinandvein.com.au/,True,True,29,3,194,0,4,6,5,6,7,0,8,5,Real
0011K00002H6YVZ,https://skinlabandbeauty.com.au/,,,,,,,,,,,,,,,
0011K00002H6W1U,https://drface.com.au/,True,True,23,1,108,0,0,25,1,4,12,6,0,1,Real
0011K00002H6FBf,https://www.jeuneascotvale.com.au/,True,True,19,1,103,0,1,3,1,1,5,11,1,1,Real
0011K00002H4DtJ,http://www.srshairclinic.co.nz/,True,True,39,3,86,0,4,6,0,0,13,26,0,0,Real
0011K00002FgIXV,https://theaestheticcompany.com.au/,True,True,20,1,52,0,0,3,1,8,6,5,0,1,Real
0011K00002ESeBF,http://folisim.com.au,True,True,39,3,162,0,1,18,1,12,17,9,0,1,Real
0011K00002ESeB9,https://flawlessrejuvenation.com.au,True,True,25,0,258,0,0,4,1,12,12,0,0,1,Real
0011K00002ESe6O,https://drcharlescope.com.au/skin/infinity-skin-clinic/,True,True,25,3,254,0,3,10,1,12,6,6,0,1,Real
0011K00002ESdlU,https://www.bareaesthetics.com.au/,True,True,14,1,64,0,0,2,1,2,11,0,0,1,Real
0011K00002ESbM8,http://permanence.com.au,True,True,35,6,183,0,0,40,1,9,20,5,0,1,Real
0011K00002ESHi4,http://www.aushair.com.au,True,True,27,2,93,0,1,1,1,2,9,15,0,1,Real
0011K00002ESElP,https://www.sacredlaser.co.nz,True,True,9,1,64,0,0,19,1,5,3,0,0,1,Real
0011K00002ERpZv,http://wesleylifeshape.com.au/,False,True,19,1,86,0,0,9,4,5,4,6,0,4,Filler Page
0011K00002EReP8,https://www.saphiraclinic.com.au/,True,True,15,3,189,0,4,6,0,1,6,6,2,0,Real
0011K00002ERQY6,https://www.skinplus.co.nz/,True,True,17,1,42,0,0,1,2,7,0,4,4,2,Real
0011K00002ERQMy,http://www.theshadowclinic.co.nz,True,True,14,3,112,0,1,14,1,2,7,2,2,1,Real
0011K00002ERQKT,http://www.newhairclinic.com.au/contact/,True,True,2,0,1,0,0,0,1,0,1,0,0,1,Filler Page
0011K00002ERMS1,http://www.skinmedic.co.nz/,True,True,7,2,116,0,0,11,0,7,0,0,0,0,Real
0011K00002ERMRS,http://www.mdcosmedicalsolutions.com.au/,True,True,163,10,223,0,1,6,1,18,2,25,116,1,Real
0011K00002EQT7w,http://www.newgenerationhair.com.au,True,True,24,2,50,0,2,2,0,4,3,17,0,0,Real
0011K00002EQO94,https://drcosmetica.com.au/,False,True,6,0,12,0,0,0,3,0,0,0,1,3,Filler Page
0011K00002EQKYl,http://cosmeticculture.com.au,True,True,11,0,103,0,0,4,2,3,3,0,3,2,Real
0011K00002EQD0p,http://smpaus.com.au,True,True,37,0,120,0,4,9,5,12,15,3,2,5,Real
0011K00002EQBkv,http://www.firstcaredoctors.com,True,True,16,3,107,0,12,8,0,2,12,1,0,0,Real
0011K00002EQ59y,https://svh.co.nz,True,True,18,2,56,0,0,2,0,3,6,9,0,0,Real
0011K00002EQ59t,https://laserhairremovalssydney.com.au,,,,,,,,,,,,,,,
0011K00002EPuwl,http://pallybeautylaserclinic.com.au/,,,,,,,,,,,,,,,
0011K00002EPrPE,http://bodybyklein.com,True,True,0,0,1,0,1,0,0,0,0,0,0,0,Filler Page
0011K00002EPUkE,http://www.betterhnf.org/,True,True,8,0,62,0,2,4,0,8,0,0,0,0,Real
0011K00002CUl8z,https://www.brisbaneskin.com.au/,True,True,49,4,281,0,0,24,1,48,0,0,0,1,Real
0011K00002CUk5g,http://lavidacosmeticmedicine.com.au,True,True,1,0,5,0,0,2,1,0,0,0,0,1,Real
0011K00002ZMvfL,https://www.liposuctionsydney.com/,True,True,23,3,46,0,0,2,1,19,2,0,0,1,Real
0011K00002CUC25,http://www.morethanskin.co.nz/,True,False,2,0,54,0,0,4,0,0,1,1,0,0,None-Responsive
0011K00002CS7Ii,http://www.medlasers.com.au/,True,True,3,1,25,0,2,4,1,2,0,0,0,1,Real
0011K00002AHBfl,https://www.ashburycosmetic.com.au/,True,True,106,2,281,0,4,26,1,1,28,42,34,1,Real
0011K00002AH4Qj,https://www.rejuvaustralia.com.au/,True,True,29,2,266,0,1,4,5,2,12,10,0,5,Real
0011K00002AH3KI,https://www.welcometowellbeing.com.au,True,True,0,1,11,0,0,0,0,0,0,0,0,0,Real
0011K00002AGsLq,http://www.medicineofcosmetics.com,True,True,24,3,86,0,0,5,7,12,4,0,1,7,Real
0011K00002AGrEB,http://labellamedispa.com.au/,True,True,8,1,23,0,0,2,4,2,1,0,1,4,Real
0011K00002AFYML,https://imagebylaser.com.au/,,,,,,,,,,,,,,,
0011K00002ADUck,http://www.parkeraesthetics.com.au,True,True,12,4,95,0,4,16,1,3,7,1,0,1,Real
0011K00002ADT7l,http://www.facelab.com.au,True,True,14,2,92,0,0,3,1,3,0,0,6,1,Real
0011K00002ADQjC,https://www.conceptcosmeticmedicine.com.au,True,True,16,8,82,0,1,9,5,9,2,0,0,5,Real
0011K00002ADQi3,https://missionnutrition.co.nz,True,True,13,2,40,0,0,2,0,1,10,2,0,0,Real
0011K000029i5aC,https://eatforwellness.com.au,True,True,13,1,44,0,0,3,1,5,1,5,1,1,Real
0011K000029i2eA,http://agelessclinics.com.au/,True,True,10,1,48,0,0,5,6,1,1,2,0,6,Real
0011K000029hkra,https://www.skincorrectives.com/,True,True,58,26,254,0,0,18,0,46,0,4,8,0,Real
0011K000027TeVw,http://www.cosmeticevolution.com.au/,,,,,,,,,,,,,,,
0011K000027TYRL,https://www.advancedmedispa.com.au,,,,,,,,,,,,,,,
0011K000027TYLN,https://drturner.com.au,True,True,11,1,156,0,0,6,1,4,0,0,6,1,Real
0011K000027TYLI,https://www.panthea.com.au,True,True,88,1,335,0,0,26,1,32,55,0,0,1,Real
0011K000027TXJA,https://drkatinakoukourou.com.au,False,True,20,4,54,0,1,8,1,6,3,10,0,1,Filler Page
0011K000027TXIH,http://drwellness.co.nz,True,True,15,1,62,0,2,2,0,0,10,5,0,0,Real
0011K000027TXGk,https://artisanclinics.com,True,True,12,1,103,0,0,2,1,9,1,0,1,1,Real
0011K000027TGmD,http://www.blushbeautysalons.com.au/,True,True,36,1,120,0,0,3,0,8,8,10,6,0,Real
0011K000027RrL2,https://lifeshape.com.au,True,True,19,1,86,0,0,9,4,5,4,6,0,4,Real
0011K000027Rp3c,https://www.veinandskin.co.nz/,True,True,32,2,88,0,0,2,0,17,6,9,0,0,Real
0011K0000224G64,http://laserskin.co.nz/,True,True,3,0,58,0,2,2,0,3,0,0,0,0,Real
0011K0000224EGI,http://erazalaser.com.au,True,True,15,4,158,0,0,4,0,11,4,0,0,0,Real
0011K00002248uo,http://www.avana.co.nz,True,True,25,2,94,0,1,3,1,10,11,3,0,1,Real
0011K0000223V9C,http://www.martinickhair.com.au,True,True,12,0,109,0,0,8,0,8,4,0,0,0,Real
0011K0000223QxF,http://www.knudsen.com.au,True,True,24,6,103,0,0,1,0,16,3,5,0,0,Real
0011K00002234Re,http://www.sydneyderm.com.au,True,True,9,2,71,0,0,0,0,1,8,0,0,0,Real
0011K0000222yD5,http://www.bclinic.com.au,True,True,42,0,164,0,0,8,0,24,18,0,0,0,Real
0011K0000222vdu,http://www.drtass.com.au/,True,True,5,1,196,0,2,10,5,0,0,0,0,5,Real
0011K000021vpVm,http://cosmedicentre.com.au/,True,True,9,1,23,0,0,3,1,2,4,0,2,1,Real
0014100001yUzQj,https://serendipitymedispa.com.au/,True,True,20,2,76,0,1,4,6,2,6,6,0,6,Real
0014100001yUFce,http://www.affordablebeauty.com.au,True,True,10,2,37,0,0,1,1,7,0,0,2,1,Real
0014100001wMXL5,http://dermox.com.au,True,True,0,0,3,0,1,0,0,0,0,0,0,0,Real
0014100001vDqt5,https://www.mjdriver.com,,,,,,,,,,,,,,,
0014100001vCZes,http://www.eyramedical.com.au,True,True,1,0,39,0,0,0,1,0,0,0,0,1,Real
0014100001uCraP,http://fountainskinclinic.com.au,True,True,27,0,41,0,1,0,1,5,13,0,0,1,Real
0014100001uCrWA,http://www.ssclinics.com.au,False,True,4,1,77,0,0,15,2,0,2,0,0,2,Filler Page
0014100001sAsMe,http://www.sydneyinjectables.com,,,,,,,,,,,,,,,
0014100001sAKgH,http://www.advanced-dermatology.com.au,True,True,24,3,231,0,0,3,1,12,8,1,2,1,Real
0014100001sAG9Y,http://www.theharleyclinic.com.au,True,True,29,0,69,0,0,3,6,4,8,3,7,6,Real
0014100001r81lS,http://www.skinprojectclinics.com.au,True,True,23,1,104,0,2,3,2,10,9,2,0,2,Real
0014100001mcoNj,https://healthyinspirations.com.au,True,True,26,0,76,0,0,0,1,20,1,4,0,1,Real
0014100001mcoAc,http://debramiller.com.au,True,True,16,2,74,0,0,0,1,12,3,0,0,1,Real
0014100001iZ16f,https://injectableinstituteoz.com,True,True,16,2,103,0,0,0,2,14,0,0,0,2,Real
0014100001iYauu,http://www.ktskin.com.au,True,True,15,1,60,0,0,4,6,0,0,9,0,6,Real
0014100001iXVni,http://www.appearanceassist.com,True,True,1,3,14,0,1,2,1,0,0,0,0,1,Real
0014100001iXV6f,http://www.sydneycosmeticsclinic.com.au,True,True,0,0,0,0,0,0,0,0,0,0,0,0,Filler Page
0014100001gNyik,http://www.drsarasandco.com.au,True,True,20,2,149,0,0,5,2,12,6,0,0,2,Real
0014100001gNyfV,https://jonifeldman.com.au/,True,True,18,2,151,0,0,0,1,8,5,3,1,1,Real
0014100001gNJul,http://drkushelew.com,True,True,15,2,40,0,0,3,0,8,7,0,0,0,Real
0011K00002U4pE2,https://www.starmedispa.com.au/,True,True,9,5,82,0,1,6,1,5,3,0,0,1,Real
0014100001PMddq,http://www.newlifenutrition.com.au,True,True,10,1,59,0,0,8,1,1,8,0,0,1,Real
0014100001PKt7x,https://www.thevictoriancosmeticinstitute.com.au,True,True,20,0,135,0,1,5,1,4,15,0,0,1,Real
0014100001PKt5m,https://victoriancosmetic.com.au,True,True,12,2,77,0,0,8,1,7,4,0,0,1,Real
0011K00002ESG9s,https://www.viclaser.com.au/,True,True,64,2,371,0,0,30,1,25,1,10,26,1,Real
0014100001OxDiI,http://www.asfb.com.au,True,True,17,2,161,0,0,3,6,1,10,0,0,6,Real
0014100001ML598,http://www.northcoastmedispa.com.au,True,True,20,14,186,0,0,13,2,5,3,6,1,2,Real
0014100001JYR7l,http://www.esteemstudio.com.au/,True,True,8,1,85,0,0,7,1,1,4,2,0,1,Real
0014100001J8xBl,https://www.yourindulgence.com.au,True,True,12,3,197,0,0,4,0,8,0,1,3,0,Real
0014100000XOp8s,https://jadecosmeticclinic.com.au/,True,True,19,0,171,0,0,3,1,6,3,9,0,1,Real
0014100000PCXp2,http://bodysculptingclinics.com.au,True,True,74,2,236,0,0,2,1,15,12,20,26,1,Real
0011K00002d9Paz,https://8medigroup.sg,True,True,23,0,30,0,0,2,1,1,13,8,0,1,Real
0011K00002d8jY8,http://www.cheongdamskin.com/,False,True,32,0,186,0,0,2,0,5,6,21,0,0,Filler Page
0011K00002c426P,http://evaskinclinicpune.com/,True,True,27,3,170,0,1,7,1,5,0,9,3,1,Real
0011K00002c4269,http://nutribond.co.in/,True,True,9,1,35,0,1,3,2,2,4,1,0,2,Real
0011K00002c4260,https://www.drrajeshwaris.com/,True,True,20,0,158,0,0,8,0,2,0,7,3,0,Real
0011K00002c4261,https://drninamadnani.com/,True,True,3,2,22,0,1,3,1,2,0,0,0,1,Real
0011K00002c4262,https://drgirirajgandhi.com/,True,True,8,0,65,0,2,6,1,6,1,0,0,1,Real
0011K00002c4265,http://artiushairtransplant.com/,True,True,20,2,88,0,1,7,0,14,4,2,0,0,Real
0011K00002c425v,https://www.excelmedical.in/,,,,,,,,,,,,,,,
0011K00002c425Y,https://vivaaestheticclinic.com/,True,True,30,3,267,0,2,9,1,3,10,6,6,1,Real
0011K00002aMWdu,https://www.starlitenutrition.com/,True,True,32,1,43,0,1,1,0,6,10,16,0,0,Real
0011K00002aMWdv,https://diet-clinic.in/,True,True,13,0,132,0,1,19,6,0,5,1,1,6,Real
0011K00002aMWdi,https://cleoskinclinic.in/,True,True,55,1,184,0,0,11,0,0,11,8,35,0,Real
0011K00002aMWdj,http://alivaaesthetics.com/,True,True,31,2,73,0,1,8,2,5,8,10,6,2,Real
0011K00002aMWdl,https://www.fmsskin.com/,True,True,86,2,312,0,0,4,2,61,4,18,0,2,Real
0011K00002aMWdn,https://dermatique.in/,True,True,80,1,91,0,0,1,1,43,25,2,5,1,Real
0011K00002aMWdS,https://www.procoscare.com/,True,True,34,2,126,0,0,6,2,11,0,5,16,2,Real
0011K00002aMWdZ,https://www.derma360clinics.in/,True,True,33,0,116,0,0,2,1,5,14,5,5,1,Real
0011K00002aMWdX,https://www.drvenus.in/,True,True,24,2,141,0,0,6,1,2,8,13,0,1,Real
0011K00002ZNeCT,https://www.hhy.co.in/,True,True,35,1,124,0,4,3,2,5,0,9,19,2,Real
0011K00002ZNdyW,https://jaipurskincity.com/,True,True,16,2,142,0,0,0,1,10,3,2,0,1,Real
0011K00002ZNdyR,https://rejoicehairtransplant.com/,,,,,,,,,,,,,,,
0011K00002ZNdYJ,https://www.insta-sculpt.com/,True,True,33,1,90,0,1,0,1,1,13,4,0,1,Real
0011K00002ZKVYp,https://dermaonecentre.com/,True,True,13,0,121,0,0,3,7,3,1,2,0,7,Real
0011K00002ZKVYk,http://www.platinum-qatar.com/,True,True,24,0,47,0,1,4,6,5,0,4,0,6,Real
0011K00002ZKVXn,https://www.medartclinics.com,True,True,1,3,158,0,0,18,1,0,0,0,0,1,Real
0011K00002YMXvN,https://www.sparkleaesthetic.com/,True,True,11,1,38,0,2,2,0,3,1,0,6,0,Real
0011K00002YMA6w,https://armoraa.com/,True,True,34,0,142,0,0,4,2,21,7,4,0,2,Real
0011K00002YLyLr,https://drrashmishetty.com/,True,True,45,1,96,0,0,0,4,6,8,17,10,4,Real
0011K00002YLSJR,https://pureskin.com.my/,True,True,12,1,51,0,3,3,1,11,0,0,0,1,Real
0011K00002YL72u,https://ouronyx.com/,True,True,14,3,43,0,2,6,1,1,6,6,0,1,Real
0011K00002WGFW8,https://www.dermes.com.hk/,True,True,9,0,53,0,0,7,1,5,3,0,0,1,Real
0011K00002WG7Sn,https://www.skin22.com/,True,True,7,3,60,0,0,2,2,0,5,0,0,2,Real
0011K00002VO9Bs,https://www.sparrc.com/,True,True,25,1,134,0,1,12,0,0,7,7,0,0,Real
0011K00002VO8GL,https://timelessaesthetics.in/,True,True,67,1,141,0,0,4,0,7,53,3,4,0,Real
0011K00002VNrE3,https://www.drhealthclinic.com/,True,True,77,4,230,0,1,5,7,25,9,34,2,7,Real
0011K00002VM89d,https://vecurawellness.com/,True,True,61,1,113,0,2,12,2,28,5,23,3,2,Real
0011K00002U4akC,https://www.deepskindialogues.com/,True,True,18,1,16,0,0,2,1,5,4,8,0,1,Real
