Category,Subcategory,Product Name,Link,Name,# Star,Date,Title,Description,# Helpful
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,4thIvy,4.0,"March 4, 2022",It's a dream for dogs that have accidents!,"My Fiancée has two dogs that were sick one day from eating new food, they COVERED the whole bed in liquid poo, let me tell you it was nasty, but it was simple to wipe and clean off and nothing I mean NOTHING got through!!!!",
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,Elizabeth,5.0,"July 19, 2021",Better than expected,"My dog is a digger, and even though he doesn't do it with malicious intent, he has destroyed many dog beds. I was looking for a crate pad that would hold up, and this seems perfect. The thickness and density are better than I was expecting. The fabric is noisy, but I was prepared for that. It might not be indestructible for a dog that is intent on doing damage, but it definitely holds up to that nesting type of digging and I expect it to last a long time! The price is also much better than many of the options I was considering.",One
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,Ali,4.0,"July 3, 2021",Sturdy,"The bed feels very sturdy. We kept it on our back deck, and the rain did not mess it up at all. The only reason I took a star away is because my dogs are picky and they would not lay on this bed. It has a stiff feel to it, the cushion is soft but the cover makes it feel stiff. I don't really know how else to explain it",One
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,Casey Collins,2.0,"August 25, 2022","It is NOT WATERPROOF, PERIOD","I searched high and low for a dog bed that we could use this Summer for our Berna-doodle. After exhaustive reading and surfing I settled on the BarkBox Outdoor ""Waterproof Dog Bed with Removable Cover."" Expensive. Appeared to be a good little family company. The bed comes shrink-wrapped in a slender box with the outdoorsy canvas cover. You have to let it off-gas and inflate for 72 hours, I did. Stuffing it into the Forest Green cover I was optimistic. Encouraging the dog to trust it took a few days. Then, it rained. IT DID NOT LAST 1 WEEK and we don't live in a rainforest. Hardly. The bed was saturated and useless almost immediately. We never returned it because it's huge now and stuffing it into a box seemed far too much. So, we thought, ""Use it for a car?"" WHAT A DRAG. Don't bother.",
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,DB,2.0,"May 7, 2023",Torn,Dogs tore it up in first week. Last bed took several months.,
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,LegallyAuburn,5.0,"May 10, 2021",Great for sunbathing pups!,"We bought this for one of our dogs who loves to “sunbathe” on our patio. She was always sprawling out on the warm concrete when she went outside, and this is much more comfortable for her. The fabric is not as cozy as her indoor bed, but so far seems to do a great job repelling water. Our older dog also likes to lay on it when we are spending time in the yard since she’s not a fan of laying in the grass. I would order a size larger if you’re on the fence, we ordered the XL and it’s a good fit for our beagle and our boxer.",11
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,Amazon Customer,1.0,"July 14, 2023",DO NOT LET IT GET WET,Purchased this product for my dog on the deck. One good rain and it was soaked all the way through. It smells like something died in it... It is fine if you want to use it for indoors but if your thought was even water resistant think again. Big money for something that can take on the outdoors but truth is it can not.,
Bed,Bed,"Barkbox - Outdoor Dog Bed - Waterproof Dog or Cat Mattress Bed with Removable Cover - Platform Bed with Washable Cover, Durable, Portable - Indoor/Outdoor All Season Orthopedic Comfort",https://www.amazon.com/BarkBox-Waterproof-Removable-Orthopedic-Mattress/dp/B08T3GP4GF?ref_=ast_sto_dp&th=1&psc=1,Amy D. Moore,5.0,"May 23, 2021",Great for the campsite,"Got this so our dogs could have comfort in the shade. I was looking for something durable, easy to clean, and made with quality. I love the Bark brand. Nikki, in the photo, is the smallest dog on the camp site (40 lbs). There are 4 dogs here at different times and they all love the bed. We keep it under the camper because that's on of the favorite test sites for the dogs in part because it's shady and in part because it's where the humans hang out. No pup has tried chewing it yet so I can't evaluate that.",9
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Tyler,5.0,"May 12, 2020","Quality Item, Great Price, Awesome buy!","I was looking for a cuddler style memory foam bed that had a washable cover when I found this one. Unfortunately I have found that many dog bed covers say they are washable but they are not made with quality and are thin and fall apart quickly and the foam doesn’t stand up. However this bed is fantastic!!!! It checks all the boxes. The care in the design versus other beds is obvious. It definitely needed at least 24hrs to inflate fully but since then my pitbull/bully never wants to lay anywhere else! The material is thick like denim and very washable. I cover mine with a fuzzy blanket and wash the blanket as needed so I don’t have to wash the bed cover itself and it makes it more cozy to have a blanket obviously. Definitely worth the money, I have had this bed for a 1.5 months now and I have no complaints! This product is a must buy item for your dog! You will never need another dog bed.",
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Haley Elizabeth,5.0,"May 17, 2020",Exactly What I was Looking for,"This bed was easy to assemble, the shade of gray is nice, the memory foam is sturdy, and my dog seems to love it - except for the fact that we had to put a blanket down on the surface of his bed because he prefers a plush top. The material isn’t the most comfy. Chaz is a 16 year old pekingese, and so they’re prone to joint pains and leg problems. We no longer let him jump off of the bed or the couch, we always lift him. I thought a solid memory foam bed would be great, and this was the best one I found for him. It has bolsters, so he can rest his head on the edges (he loves doing that) and it’s a very sturdy foam. It came with this cute crown and pea toy, referencing the princess and the pea, and he LOVES this pea more than any other toy now. It’s so cute seeing my 16 year old excited about a toy again.",One
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,LovinParents,5.0,"January 1, 2020",Well Made and Dog Uses it,"I have been very pleased with this product, but more importantly my dogs have been fighting over this bed. Bought the medium so my dog would have a bed to call her own, but the little guy is always trying to take over. I didn't need any coaxing to get the dog to the bed, and to me that is a great sign. Frequently used, well made, and extremely supportive. I am glad there were two of us to help assemble, as the foam fills out the bed entirely...no extra space or wiggle room. Really needed to shove the foam into all of the spaces of the cover, but now that it is done glad we did. Can't say how durable it is, only using it for a month, but the quality of the fabric, though not soft to the touch from my standpoint, works great to wipe down and keeps the fur in the bed and not in the carpet. Would recommend to tall dog lovers out there. Very supportive and might a memory foam mattress for you four-legged friend.",One
Bed,Bed,"Barkbox Memory Foam Dog Bed with High Density Foam Base for Orthopedic Joint Relief - Crate Lounger, Dog Couch or Sofa Pet Bed - Machine Washable Cover and Water-Resistant Lining - Toy Included",https://www.amazon.com/BarkBox-Orthopedic-Washable-Removable-Waterproof/dp/B07Y2GQF75?ref_=ast_sto_dp,Karen N,2.0,"January 3, 2021",Updated review after 10 months,"Update: 2/5 stars. After normal use and washing according to the instructions, the zipper on the platform bed cover broke off. I will say the memory foam has held up well over time, but now I’m left with an expensive unusable bed. I would expect higher quality from Bark. Original review: 5/5 stars. We got this bed with the intention to use the bottom as a crate mat and will eventually use the bolster parts as our puppy grows older. The stripe cover will look great with our home decor (I hate the look of most dog beds), and the “cooling” top layer will hopefully be great for our fluffy bernedoodle. The memory foam arrives sealed and will expand over time. We left it out about 32 hours, and it expanded to the advertised size. We have a 36” Frisco crate with the divider in place. The large bed length and width are perfect! I was nervous the crate divider would press too much into the bed, but it doesn’t much at all. Our 9 week old puppy has been reliably not having any accidents in her crate, but I still like that the cover has a waterproof lining and is machine washable just in case. It isn’t the softest, but I didn’t expect it to be because of the waterproof feature. She plopped right on it and napped after I put it in there. Although she’s in the puppy biting phase, she hasn’t tried to bite this yet, so I can’t comment on its chew proof quality. Overall, we’re very pleased! If you want to follow along on our puppy’s journey, she is @thatbernedoodlejudy on Instagram",
