URL,City,State,ZIPCode,TollFreeNumber,BusinessFax,BusinessWebsiteAddress,PrimaryContact,PrimaryContactJobTitle,PrimaryContactEmail,InstallationLevel,Servicesoffered,YearEstablished,CFESAMembersince,MemberGroup,CFESAGeographicalRegion
https://cfesa.com/directory/commercial-kitchen-parts-and-service-houston/,Houston,Texas,77040,N/A,N/A,https://www.commercialkitchen.com/locations/houston/,Joseph Guidry,Branch Manager,N/A,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/commercial-kitchen-parts-and-service-mcallen/,McAllen,Texas,78501,N/A,956664-8230,http://www.commercialkitchen.com,Leo Guerra,Branch Manager,leo@commercialkitchen.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1946,1979,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/commercial-kitchen-parts-and-service-corpus-christi/,Corpus Christi,Texas,78417,N/A,361882-4903,http://www.commercialkitchen.com,Leo Guerra,Branch Manager,leo@commercialkitchen.com,Installation Level III,"Electric, Gas, Refrigeration, Steam",1946,1979,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/commercial-kitchen-parts-and-service-austin/,Austin,Texas,78758,N/A,512 454-8553,http://www.commercialkitchen.com,Vidal Munoz,Director of Branch Operations,vidal@commercialkitchen.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1946,1979,Service Company - CFESA Certified Company,Region 3
https://cfesa.com/directory/commercial-appliance-service-inc-reno-nv/,Carson City,Nevada,89701,N/A,916-567-0324,http://www.commercialappliance.com,Todd Eichman,N/A,todd@commercialappliance.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/commercial-appliance-service-inc/,Sacramento,California,95864,800.464.2222,916-567-0324,http://www.commercialappliance.com,Jim Mucher,N/A,JMucher@commercialappliance.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/commercial-appliance-repair-inc/,Newington,Connecticut,6111,N/A,860-665-0070,N/A,Joseph Cocivera Jr.,N/A,commappliance@aol.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/commercial-appliance-parts-and-service-5/,Northport,Florida,34289,N/A,941-429-2788,www.comapp.com,Dave Gignac,General Manager,dave.gignac@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,first year CFESA began,Service Company - CFESA Certified Company,Region 4
https://cfesa.com/directory/commercial-appliance-parts-and-service-4/,McDonough,Georgia,30253,N/A,770-228-3389,www.comapp.com,Tim Brakefield,Branch Manager,tim.brakefield@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,first year CFESA began,Service Company - CFESA Certified Company,Region 4
https://cfesa.com/directory/commercial-appliance-parts-and-service-3/,Sunrise,Florida,33351,N/A,954-749-2751,www.comapp.com,Annette Lazazzara,General Manager,annette.davis@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,first year CFESA began,Service Company - CFESA Certified Company,Region 4
https://cfesa.com/directory/commercial-appliance-parts-and-service-2/,Orlando,Florida,32809,N/A,407-850-1067,www.comapp.com,Vic Barnett,Branch Manager,vic.barnett@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,first year CFESA began,Service Company - CFESA Certified Company,Region 4
https://cfesa.com/directory/commercial-appliance-parts-and-service/,Tampa,Florida,33610,N/A,813-663-0313,www.comapp.com,Tina,Vice President,tina.reese@nacps.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1946,CFESA's first year,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/commercial-appliance-parts-service-llc/,TAMPA,Florida,33610,800-282-4718,N/A,http://WWW.COMAPP.COM,MIKE OUELLETTE,REGIONAL MANAGER,N/A,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1945,1963,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/comfort-kool-hvac-inc/,Westbury,New York,11590,N/A,516-396-6611,https://comfortkool.com,Margaret Cespo-Dickmann,Owner,margaret.comfortkool@gmail.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/cold-tex-refrigeration-llc/,Crandall,Texas,75114,N/A,N/A,http://www.coldtexrefrigeration.com,Joshua Miller,Owner,service@coldtexrefrigeration.com,Installation Level III,Refrigeration,N/A,2018,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/cobblestone-milwaukee/,Milwaukee,Wisconsin,53221,N/A,866-737-9746,http://www.cobblestoneovens.com,Timothy Reil,N/A,milwaukee@cobblestoneovens.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/cobblestone/,Elk Grove Village,Illinois,60007,N/A,866-737-9746,www.cobblestoneovens.com,Christopher Heina,N/A,cheina@cobblestoneovens.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/allens-tri-state-mechanical-inc/,Amarillo,Texas,79101,N/A,806-379-6329,www.AllensTriState.com,Debbie Head,N/A,debbie@allentri.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/all-things-hot-and-cold-inc/,Clinton,Tennessee,37716,N/A,N/A,N/A,Wendy Lavan,VP,Wendyb0917@att.net,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2022,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/alfa-international-corp/,ARMONK,New York,10504,N/A,914-273-3666,www.alfaco.com,Joseph Arcovio,N/A,jarcovio@alfaco.com,N/A,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/alexander-food-equipment-group/,Winston Salem,North Carolina,27103,800-642-0519,336-765-8259,http://www.alexanderequipment.co,William Vestal,Director of Service and Facilities,wvestal@alexanderfeg.com,N/A,"Electric, Electronic, Gas, Refrigeration, Steam",1962,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/alden-mechanical-services-llc/,Spring,Texas,77388,N/A,N/A,N/A,Tendai Mutenha,Owner,marshal@aldenmechanical.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 3
https://cfesa.com/directory/ais-commercial-parts-service-inc-4/,Pittsburgh,Pennsylvania,15205,N/A,412-809-0246,http://www.ais-service.net,Matt Evans,N/A,mevans@ais-service.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/ais-commercial-parts-service-inc-3/,Erie,Pennsylvania,16508,N/A,814-452-4843,http://www.ais-service.net,Debbie Timko,N/A,dtimko@ais-service.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/ais-commercial-parts-service-inc-2/,Youngstown,Ohio,44514,N/A,330-729-9707,http://www.ais-service.net,Todd Marshall,N/A,twilliams@ais-service.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/ais-commercial-parts-service-inc/,Cleveland,Ohio,44139,N/A,440-248-1543,http://www.ais-service.net,Aaron Sebree,N/A,asebree@ais-service.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/aire-rite-a-c-refrigeration/,Huntington Beach,California,92649,N/A,714-379-0931,www.airerite.com,Dan Johnson,N/A,danjohnson@airerite.com,N/A,N/A,N/A,N/A,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/aircom-commercial-kitchen-corp/,Massapequa,New York,11758,N/A,516-799-2199,www.aircomny.com,Mitch Ott,N/A,N/A,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/afg-food-equipment-ltd/,Brampton,N/A,L7A 1A7,N/A,887-832-9739,http://www.afgfood.com,Kevin Geraldes,General Manager,kevin@afgfood.com,Installation Level II,"Electric, Electronic, Gas, Steam",N/A,2018,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/agape-mechanical/,Lakeville,Minnesota,55044,N/A,866-371-6823,N/A,Scott Thielen,President,scott@agapemechanical.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 2
https://cfesa.com/directory/acme-pacific-repairs/,Fremont,California,94539,N/A,510-656-1753,http://www.acmepacificrepairs.com,Ranjit Ratra,CEO,rratra@acmepacificrepairs.com,Installation Level II,"Electric, Gas, Steam",1988,2016,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/afc-materials-group/,Lake in the Hills,Illinois,60156,800-334-9372,800-336-3938,https://afcmaterials.com/,Vicki Klanang,Marketing and Brand Specialist,vklanang@afcmaterials.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/advanced-parts-service-inc/,Broadview,Illinois,60155,800-339-7402,708-354-7424,http://www.apands.com,Matt Dalbey,General Manager,mdalbey@apands.com,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",1986,1990,Service Company - CFESA Voting Member,Region 2
https://cfesa.com/directory/action-restaurant-equipment-service-ltd/,Makham,N/A,L3R1B5,N/A,905-475-8931,www.actionltd.ca,Jim McVeigh,N/A,jmactionltd@gmail.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/advanced-mechanical-plus/,Lima,Ohio,45801,N/A,419-710-9793,http://www.advancedmechanicalplus.com,Sheldon King,N/A,info@advancedmechanicalplus.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,Region 5
https://cfesa.com/directory/action-repair-inc/,Yonkers,New York,10704,800-699-8933,914-358-1170,N/A,Bill Augusto,President,wactionbill@aol.com,Installation Level II,"Electric, Electronic, Gas, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 6
https://cfesa.com/directory/coastline-cooling-llc-2/,Tampa,Florida,33619,N/A,N/A,N/A,Nathan Miller,N/A,N/A,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/action-commercial-service-inc/,Schenectady,New York,12304,N/A,518-377-1704,N/A,Linda Dell,N/A,linda@actioncommercialservice.com,Installation Level I,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/cma-dishmachines-llc/,Garden Grove,California,92841,N/A,714-891-9836,http://www.cmadishmachines.com,Gideon Katz,N/A,gideon. katz@cmdishmachines.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,N/A
https://cfesa.com/directory/cline-commercial-services-inc/,Jacksonville,Florida,32204,N/A,904-356-1805,www.clinecommercialjax.com,Bill Cline,N/A,clinecommercial@gmail.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1973,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/clark-service-group-warminster-pa/,Warminster,Pennsylvania,18974,N/A,N/A,http://www.clarkservicegroup.com,Rich Bunt,N/A,info@ClarkServiceGroup.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/clark-service-group-wilkes-barre-pa/,Hanover Township,Pennsylvania,18706,800-678-5517,N/A,http://www.clarkservicegroup.com,Clint Coombs,N/A,info@ClarkServiceGroup.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/clark-service-group-tampa-fl/,Tampa,Florida,33619,N/A,N/A,http://www.clarkservicegroup.com,Joseph Clark,N/A,info@ClarkServiceGroup.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/clark-service-group-southern-georgia/,Macon,Georgia,31216,N/A,N/A,http://www.clarkservicegroup.com,N/A,N/A,N/A,Installation Level III,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/clark-service-group-lancaster-pa/,Lancaster,Pennsylvania,17601,N/A,717-392-5735,http://www.clarkservicegroup.com,Rob Dunwody,N/A,info@ClarkServiceGroup.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/clark-service-group-baltimore-md/,Baltimore,Maryland,21224,N/A,N/A,www.clarkstore.com,Joshua Perkins,N/A,info@ClarkServiceGroup.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/clark-associates/,Lancaster,Pennsylvania,17062,N/A,N/A,N/A,Krista Cassidy,Warranty & Install Services Manager,kcassidy@webstaurantstore.com,No Installations,N/A,N/A,N/A,Non-service Company - CFESA Affiliate Member,N/A
https://cfesa.com/directory/claddagh-refrigeration/,San Francisco,California,94103,N/A,415-252-9486,WWW.SFCRAC.COM,CHRIS YIM,N/A,INFO@SFCRAC.COM,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/cjm-facility-solutions/,Reading,Pennsylvania,19606,N/A,N/A,http://www.cjmfacilitysolutions.com,Charlie Maddocks,President,charlie@cjmfacilitysolutions.com,Installation Level II,"Electric, Electronic, Gas, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 5
https://cfesa.com/directory/city-service-inc/,Laredo,Texas,78040,N/A,956-722-6332,N/A,Tomas Cantu,N/A,tomcant@swbell.net,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/cki-service-group/,Canton,Georgia,30114,N/A,770-704-7466,http://www.ckiservice.com,Tim Adamson,N/A,tim.adamson@ckiservice.com,Installation Level III,"Electric, Gas, Refrigeration, Steam",1980,2016,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/city-facilities-management/,Jacksonville,Florida,32256,N/A,N/A,http://www.cityfm.com,George Campbell,N/A,george.campbell@cfm-us.com,Installation Level I,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,N/A,Service Company - CFESA Affiliate Service Member,Region 4
https://cfesa.com/directory/choquette-cks-inc-quebec/,Montreal,N/A,H1R 1X3,N/A,514-722-2929,http://www.choquette-cks.com,Jonathan,N/A,jd@choquette-cks.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/choquette-cks-ottawa/,Ottawa,N/A,K1B4T7,800-267-2715,613-739-3851,http://www.choquette-ott.com,Jennifer Linton,Vice President,jlinton@choquette-ott.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1965,1995,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/choquette-cks-inc-montreal/,Montreal,N/A,H1R1X3,N/A,514-722-2929,http://www.chowuette-cks.com,Jonathan,N/A,jd@choquette-cks.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Certified Company,N/A
https://cfesa.com/directory/choquette-cks-kingston/,Kingston,N/A,K7M8P1,866-344-7077,613-389-8560,http://www.choquette-ott.com,Jennifer Linton,Vice President,jlinton@choquette-ott.com,Installation Level II,"Electric, Electronic, Gas, Refrigeration, Steam",1965,1995,Service Company - CFESA Voting Member,Region 6
https://cfesa.com/directory/chapman-appliance-service-inc/,San Diego,California,92110,N/A,619-298-7591,N/A,Douglas Paton,General Manager,chapmanappliance@sbcglobal.net,No Installations,"Electric, Electronic, Gas, Steam",1952,1995,Service Company - CFESA Voting Member,Region 1
https://cfesa.com/directory/chandlers-parts-service/,Baton Rouge,Louisiana,70815,N/A,225-372-2490,www.chandlersparts.com,Robert Chandler,N/A,rchandler1963@gmail.com,Installation Level II,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/champion-moyer-diebel/,Jordan Station,N/A,L0R1S0,800-263-5798,N/A,N/A,Randy Humber,National Service Manager,rhumber@moyerdiebellimited.com,No Installations,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 6
https://cfesa.com/directory/champion-industries/,Winston Salem,North Carolina,27105,800-858-4477,336-661-1660,http://www.championindustries.com,Brent Blanton,National Service Manager,bblanton@championindustries.com,No Installations,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 4
https://cfesa.com/directory/ces-cooking-equipment-specialist-llc/,Mesquite,Texas,75150,N/A,888-313-0711,N/A,Scott Hester,N/A,shrster@rsidfw.com,Installation Level III,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/central-valley-mechanical-services-inc/,Mesa,Arizona,85208,N/A,N/A,https://cvmsaz.com/,Ryan Wren,Owner/President,rwren@cvmsaz.com,Installation Level I,"Electric, Gas, Refrigeration",N/A,2022,Service Company - CFESA Affiliate Service Member,N/A
https://cfesa.com/directory/ccd-service-plus/,Spanish Fort,Alabama,36526,N/A,N/A,https://ccdserviceplus.com,Meghan Wilkinson,Owner,meghan@ccdserviceplus.com,N/A,"Electric, Electronic, Gas, Refrigeration, Steam",N/A,2023,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/casper-service-company/,Tampa,Florida,33610,N/A,N/A,http://www.casperservice.com,Mike Buelow,N/A,mbuelow@caspersservice.com,Installation Level III,"Electric, Electronic, Gas",N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/casco-food-equipment-service-inc/,Manchester,New Hampshire,3103,N/A,603-268-0106,http://www.ifessvc.com,Kevin Berkebile,N/A,kberkebile@mressvc.com,N/A,N/A,N/A,N/A,Service Company - CFESA Voting Member,N/A
https://cfesa.com/directory/carroll-foodservice-repairs-llc/,Myrtle Beach,South Carolina,29577,N/A,843-397-5181,http://www.carrollfoodservice.com,James Carroll,N/A,info@carrollfoodservice.com,Installation Level III,"Electric, Electronic, Gas, Steam",2004,2008,Service Company - CFESA Voting Member,Region 4
https://cfesa.com/directory/carter-hoffmann/,Mundelein,Illinois,60060,N/A,N/A,http://www.carter-hoffmann.com,Barry Liametz,Technical Service and Parts Manager,bliametz@carter-hoffmann.com,N/A,N/A,N/A,N/A,Manufacturer Company - CFESA Associate Member,Region 2
https://cfesa.com/directory/cardinal-services-group-inc/,Windsor,Ontario,N8N 5G2,N/A,519-735-0032,http://www.cardinalservicegroup.com,Steve Vollmer,"President, Owner",svollmer@cardinalservicegroup.com,No Installations,"Gas, Refrigeration",1986,N/A,Service Company - CFESA Voting Member,N/A
