url_scraper,URL,Title,Author,Date
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/japanese-minesweepers-collide-in-waters-off-iwo-jima,Japanese minesweepers collide in waters off Iwo Jima,By Ridzwan Rahmat,29 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/nato-to-increase-high-readiness-forces-to-more-than-300000,"NATO to increase high-readiness forces to more than 300,000",By Nicholas Fiorenza,29 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-navy-p-8a-flies-over-taiwan-strait,US Navy P-8A flies over Taiwan Strait,By Akhil Kadidal,28 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/update-japan-and-australia-intend-to-bolster-defence-co-operation,Update: Japan and Australia intend to bolster defence co-operation,By Oishee Majumdar,21 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-ukraine-claims-attack-on-another-russian-ship-in-black-sea,Ukraine conflict: Ukraine claims attack on another Russian ship in Black Sea,By Prathamesh Karle,20 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/japan-and-australia-intend-to-bolster-defence-co-operation,Japan and Australia intend to bolster defence co-operation,By Oishee Majumdar,17 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/shangri-la-dialogue-2022-us-and-allies-turn-up-rhetoric-as-beijing-vies-for-regional-influence,Shangri-La Dialogue 2022: US and allies turn up rhetoric as Beijing vies for regional influence,By Ridzwan Rahmat,16 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/eurosatory-2022-teledyne-flir-defense-launches-uas-biological-detector,Eurosatory 2022: Teledyne FLIR Defense launches UAS biological detector,By Olivia Savage,13 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-us-to-provide-gray-eagle-uavs-to-kyiv,Ukraine conflict: US to provide Gray Eagle UAVs to Kyiv,By Gareth Jennings,06 June 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/chinese-su-35s-fly-into-taiwans-adiz-for-first-time-on-record,Chinese Su-35s fly into Taiwan's ADIZ for first time on record,By Akhil Kadidal,31 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/china-russia-fly-bombers-to-counter-quad-summit,"China, Russia fly bombers to ‘counter' Quad summit",By Akhil Kadidal,26 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-czech-republic-donates-attack-helicopters-to-kyiv,Ukraine conflict: Czech Republic donates attack helicopters to Kyiv,By Gareth Jennings,26 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/us-navy-works-with-industry-to-explore-alternative-fuel-sources,US Navy works with industry to explore alternative fuel sources,By Michael Fabey,25 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/bae-systems-showcases-unmanned-vehicle-built-on-m113-chassis-at-edge22,BAE Systems showcases unmanned vehicle built on M113 chassis at EDGE22,By Alexander Stronell,24 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-crisis-denmark-to-provide-harpoon-missile-system-to-ukraine,Ukraine crisis: Denmark to provide Harpoon missile system to Ukraine,By Shaurav Gairola,24 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/uk-mod-opens-defence-battlelab-in-dorset,UK MoD opens Defence BattleLab in Dorset,By Olivia Savage,19 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/russian-navy-kilo-submarine-alrosa-prepares-to-start-post-refit-trials,Russian Navy Kilo submarine Alrosa prepares to start post-refit trials,By Miko Vranic,19 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/chinese-intelligence-ship-tracked-close-to-sensitive-australia-us-submarine-communications-facility,Chinese intelligence ship tracked close to sensitive Australia-US submarine communications facility,By Julian Kerr & Jon Grevatt,16 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-ukraine-reports-sinking-two-russian-patrol-ships-during-uav-strike,Ukraine conflict: Ukraine reports sinking two Russian patrol ships during UAV strike,By Kate Tringham,03 May 2022
https://www.janes.com/security-news-list,https://www.janes.com/defence-news/terror-insurgent-group/latest/ukraine-conflict-germany-offers-gepards-to-kyiv,Ukraine conflict: Germany offers Gepards to Kyiv,By Nicholas Fiorenza,28 April 2022
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-iaf-develops-new-c-uas-capability,Aero India 2023: IAF develops new C-UAS capability,By Oishee Majumdar,17 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-bel-displays-advanced-hf-manpack-radio,Aero India 2023: BEL displays advanced HF manpack radio,By Rakend P,17 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-iaf-develops-new-data-sharing-platform,Aero India 2023: IAF develops new data sharing platform,By Oishee Majumdar,17 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-bel-displays-multisensor-payload-for-dhruv-mk-iii-helicopter,Aero India 2023: BEL displays multisensor payload for Dhruv MK III helicopter,By Kasthurica Panigrahy,16 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-drdo-unveils-chitr-m1-acoustic-imaging-sonar,Aero India 2023: DRDO unveils CHITR-M1 acoustic imaging sonar,By Anish Markose & Vishal Sengupta,16 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/nato-mulls-e-7-wedgetail-for-initial-future-surveillance-capability,NATO mulls E-7 Wedgetail for initial future surveillance capability,By Brooks Tigner,16 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-alpha-elsec-supplies-teevra-drushti-surveillance-system-to-indian-army,Aero India 2023: Alpha-Elsec supplies Teevra Drushti surveillance system to Indian Army,By Kasthurica Panigrahy,16 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/babcock-wins-major-skynet-contract,Babcock wins major Skynet contract,By Olivia Savage,15 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/carrier-kennedy-set-to-enter-combat-system-test-programme-this-quarter,Carrier Kennedy set to enter combat system test programme this quarter,By Michael Fabey,15 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-drdo-showcases-lfds-x-sonar,Aero India 2023: DRDO showcases LFDS-X sonar,By Chinmay Kohad,15 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/aero-india-2023-indias-c295-maritime-patrol-aircraft-faces-delays,Aero India 2023: India's C295 maritime patrol aircraft faces delays,By Akhil Kadidal & Chinmay Kohad,15 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-army-taps-caci-to-support-assured-pnt-development,US Army taps CACI to support Assured PNT development,By Carlo Munoz,13 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/new-eda-research-project-aims-to-carry-battlefield-targeting-to-new-level,New EDA research project aims to carry battlefield targeting to new level,By Brooks Tigner,13 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/airbus-to-continue-to-support-germanys-military-satellites,Airbus to continue to support Germany's military satellites,By Olivia Savage,10 February 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/north-korea-conducts-test-of-underwater-nuclear-strategic-weapon,North Korea conducts test of ‘underwater nuclear strategic weapon',By Ridzwan Rahmat,24 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/pentagon-budget-2024-new-psa-mindset-alters-construction-and-delivery-plan-for-carrier-kennedy,Pentagon budget 2024: New PSA mindset alters construction and delivery plan for carrier Kennedy,By Michael Fabey,24 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/colombia-buys-three-baf-36-boats-for-its-marine-infantry,Colombia buys three BAF-36 boats for its marine infantry,By Erich Saumeth Cadavid,23 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/us-navy-transfers-three-coastal-patrol-craft-to-egyptian-navy,US Navy transfers three coastal patrol craft to Egyptian Navy,By Kate Tringham,23 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/colombia-intends-to-deploy-usv-in-april,Colombia intends to deploy USV in April,By Erich Saumeth Cadavid,21 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/ukraine-conflict-netherlands-to-donate-minehunters-to-ukraine,Ukraine conflict: Netherlands to donate minehunters to Ukraine,By Kate Tringham,21 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/brunei-commissions-ex-singapore-fearless-class-patrol-boat,Brunei commissions ex-Singapore Fearless-class patrol boat,By Ridzwan Rahmat,21 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/hensoldt-to-supply-navigation-radars-for-philippine-navys-new-corvettes-opvs,"Hensoldt to supply navigation radars for Philippine Navy's new corvettes, OPVs",By Oishee Majumdar,21 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/pentagon-budget-2024-usmc-plans-to-boost-force-design-2030-spending,Pentagon budget 2024: USMC plans to boost Force Design 2030 spending,By Meredith Roaten,20 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/uk-royal-navy-selects-animal-dynamics-parafoil-uav-for-next-phase-of-heavy-lift-challenge,UK Royal Navy selects Animal Dynamics' parafoil UAV for next phase of Heavy Lift Challenge,By Kate Tringham,17 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/dsei-japan-2023-japan-to-take-delivery-of-ozz-5-mine-countermeasures-uuv,DSEI Japan 2023: Japan to take delivery of OZZ-5 mine-countermeasures UUV,By Jon Grevatt,17 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/mst-wins-contract-to-supply-12-m-rhibs-for-german-navy-type-126-frigates,MST wins contract to supply 12 m RHIBs for German Navy Type 126 frigates,By Kate Tringham,17 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/dsei-japan-2023-kawasaki-unveils-island-defence-anti-ship-missile,DSEI Japan 2023: Kawasaki unveils ‘Island Defence' anti-ship missile,By Shaurav Gairola & Jon Grevatt,16 March 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/dsei-japan-2023-mitsubishi-heavy-industries-unveils-whale-usv,DSEI Japan 2023: Mitsubishi Heavy Industries unveils Whale USV,By Oishee Majumdar,16 March 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/thales-and-schiebel-to-supply-uk-royal-navy-with-rotary-uas-solution-to-meet-peregrine-ucr,Thales and Schiebel to supply UK Royal Navy with rotary UAS solution to meet Peregrine UCR,By Kate Tringham,10 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/inmarsat-hughes-develop-new-manpack-satcom-solution,"Inmarsat, Hughes develop new manpack satcom solution",By Giles Ebbutt,09 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/ukraine-conflict-ukraine-orders-air-defence-system-from-thales,Ukraine conflict: Ukraine orders air-defence system from Thales,By Olivia Savage,09 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/uk-mod-publishes-first-defence-cloud-road-map,UK MoD publishes first defence cloud road map,By Olivia Savage & Anika Torruella,07 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/uk-rivet-joint-fleet-ups-tempo-for-black-sea-ops,UK Rivet Joint fleet ups tempo for Black Sea ops,By Richard Scott,03 February 2023
https://www.janes.com/c4isr-news-list,https://www.janes.com/defence-news/c4isr-command-tech/latest/us-space-force-seeks-battle-ready-microchip-prototypes,US Space Force seeks battle-ready microchip prototypes,By Carlo Munoz,01 February 2023
https://www.janes.com/sea-news-list,https://www.janes.com/defence-news/naval-weapons/latest/pentagon-budget-2024-uscg-requests-slight-decrease,Pentagon budget 2024: USCG requests slight decrease,By Michael Fabey,16 March 2023
